depth,smac_seed,proposal_trial,model_training_rows,fit_serial,configuration_fingerprint,expected_improvement,predicted_full_training_par10,prediction_variance,prediction_standard_deviation,actual_full_training_par10,signed_error,absolute_error,standardized_error,average_actual_tree_depth
5,0,42,31,1,402f1f5424224fe83c6ec64f9aac175be81b1aee943d5105fcc0d1eb04625bc9,5.627164198131943,42.68531305839126,497.1997946909725,22.29797736771146,67.3262822189331,24.640969160541843,24.640969160541843,1.1050764270764373,5.0
5,0,44,31,1,441f2775cd6924974c2bfe58195a5c11315cecab00ba72dc291b7352c0d45039,5.611725543109432,42.131931485079164,471.5078534325219,21.71423158742952,64.76931137466431,22.637379889585148,22.637379889585148,1.0425135146246687,5.0
5,0,46,31,1,7930a43faf2227448286425687c51fe9c2aef4205aeedbada20e5e81677ba2c6,5.589596724593082,45.66589804950535,626.1041891087311,25.02207403691251,104.72771581459045,59.0618177650851,59.0618177650851,2.3603885784190886,5.0
5,0,48,47,2,43f275c2b4a3871405b500a5d438966244c585f3a7f183300a72f04a90c3f850,3.833030475705802,54.52629916747697,758.5499602041497,27.541785711971357,32.46351486587525,-22.062784301601724,22.062784301601724,-0.8010658616086711,5.0
5,0,67,47,2,786919d3bf96d78d38483e498e8ab34c54d41003d50970608a3b3a46b7402a43,3.759004862761356,49.099799909492866,530.2948291301126,23.028131255707933,77.99839016914368,28.89859025965081,28.89859025965081,1.254925549049395,5.0
5,0,69,47,2,dea8b8fbe4abd764f64d4b0d5cae6a21dac9b5b0014c4cf0764a1bbcd9c76c04,3.670651055463285,56.00755730162597,791.5071584938462,28.133737016149244,31.563670106887816,-24.443887194738156,24.443887194738156,-0.8688460825771901,5.0
5,0,78,47,2,f6ec30406409649c9cf485278b567e061107963fe8fe77dc1a4b5477521f5055,3.6145954301855276,59.70742825902559,940.9809745955006,30.67541319355781,34.55683033084869,-25.1505979281769,25.1505979281769,-0.8198943489197666,5.0
5,0,80,47,2,2a810c0ebee2be861a20cfd0e1fd50589441abd0b0793157040efb558e99b1df,3.6037600372936414,59.69802673359318,938.2474309736384,30.630824849710436,32.720669298172,-26.977357435421183,26.977357435421183,-0.8807257906956498,5.0
5,0,97,47,2,1091bf4b5f2c779dd1495a43ea23cf4f560a97863e635e6250994f53d7473d59,3.548037351997402,54.63460704170968,712.4983578606168,26.692664869971615,34.88285779953003,-19.75174924217965,19.75174924217965,-0.7399691764908691,5.0
5,0,99,47,2,a31df7e67d23d60ba85170ae3258cd294fce85e39d7f2f75338e116212e5c959,3.4693466378951863,55.80681674728761,745.8193144281781,27.30969268278532,32.41447392463684,-23.392342822650775,23.392342822650775,-0.8565582591632805,5.0
5,0,124,47,2,be8b45274cc91df6906bacc508d79b4a0332fbbb868511b3c4b9d6053d4af251,3.4291225412881,60.19445956510591,922.6090538613701,30.374480306029437,31.554338722229005,-28.640120842876904,28.640120842876904,-0.9429007691430936,5.0
5,0,150,149,3,0bc2557805bf1de74771999e5d6fd1241f84d7eb80a85b29815d52b13d548b07,5.417190676105507,49.908732087655224,937.8066207425992,30.623628471208292,32.375499584197996,-17.533232503457228,17.533232503457228,-0.5725393553524075,5.0
5,0,153,149,3,26991bb2ea9b11e46a91562745f144a4e3f58cb1dc2fdf7ac4fa9b2c4e022fd9,5.045226621080689,53.810853782267394,1068.3256378609778,32.68525107538533,34.617203795671465,-19.19364998659593,19.19364998659593,-0.5872266344941838,5.0
5,0,156,149,3,14bb6f360b0a717e18c1473be0778d3a2fe485c355c415080658544a49d7bdfc,4.922492671329324,51.97267115410561,950.7237198431162,30.833808065873345,32.29682630252838,-19.67584485157723,19.67584485157723,-0.6381256836502892,5.0
5,0,158,149,3,0b3d55f1417140bde8eaf506ffc937e246586beae5e4b8de998a513d84aa3d4e,4.838454116476145,47.53363846332683,724.9293611137896,26.924512272533175,31.927837908744813,-15.605800554582018,15.605800554582018,-0.5796131196962164,5.0
5,0,160,149,3,dfa12ea251a56456fdfa7ad29afc1808664e879d9e1508f3db427b4b42d19ead,4.7437703847699835,53.39404455431094,986.8880771381606,31.41477482233735,31.16154788017273,-22.232496674138208,22.232496674138208,-0.7077082933069404,5.0
5,0,162,149,3,244209b3be81360da82bffeaf977facf55b4405bacc9dd60e688c7f25e2f4661,4.696494929567908,54.11290742351739,1013.2592474372461,31.831733340131606,35.835971587896346,-18.276935835621046,18.276935835621046,-0.5741734400802656,5.0
5,0,165,149,3,12d8727e7a887007f47270b578f0cc091eb30c68f4bb9333d4121b0aa3a80f7b,4.598543128081391,48.88817032796144,747.489439705261,27.340253102435994,31.448294312000275,-17.439876015961165,17.439876015961165,-0.6378827566306358,5.0
